X,Y,X,Y,id,gridarea,buildingfootprintarea,percentbuilt,join_Point_X,join_Point_Y,distToBuilding,terrain,HorticultureZone,Area,Temparea,Valley
21865.7837672383,30830.0577576998,103.77820,1.29509,"3693",399.99963,,,103.77803,1.29549,33.27369,62.12984,Zone 3,Vegetated Ridge,,
21865.7833343947,30810.1542767023,103.77820,1.29491,"3694",399.99963,,,103.77860,1.29458,47.32576,70.56409,Zone 3,Vegetated Ridge,,
21885.8166320367,30849.9608036983,103.77838,1.29527,"3765",399.99963,,,103.77803,1.29549,14.10739,48.41849,Zone 3,Vegetated Ridge,,
21885.8162005463,30830.0573227329,103.77838,1.29509,"3766",399.99963,,,103.77803,1.29549,32.37957,61.70437,Zone 3,Vegetated Ridge,,
21885.8157691159,30810.1538417958,103.77838,1.29491,"3767",399.99963,,,103.77860,1.29458,33.81088,72.01766,Zone 3,Vegetated Ridge,,
21905.8490638707,30849.9603700936,103.77856,1.29527,"3838",399.99963,,,103.77868,1.29559,17.45673,48.33189,Zone 3,Vegetated Ridge,,
21905.8486337937,30830.0568891883,103.77856,1.29509,"3839",399.99963,,,103.77868,1.29559,36.66535,61.73631,Zone 3,Vegetated Ridge,,
21905.8482037764,30810.1534083114,103.77856,1.29491,"3840",399.99963,,,103.77860,1.29458,26.67396,72.74752,Zone 3,Vegetated Ridge,,
21925.8814956441,30849.9599379114,103.77874,1.29527,"3911",399.99963,,,103.77868,1.29559,25.96170,49.15625,Zone 3,Vegetated Ridge,,
21925.8810669805,30830.0564570662,103.77874,1.29509,"3912",399.99963,,,103.77868,1.29559,44.06029,62.21481,Zone 3,Vegetated Ridge,,
21925.8806383764,30810.1529762493,103.77874,1.29491,"3913",399.99963,,,103.77860,1.29458,29.55638,73.04096,Zone 3,Vegetated Ridge,,
21945.9139273573,30849.9595071518,103.77892,1.29527,"3984",399.99964,,,103.77900,1.29548,21.47027,50.92908,Zone 3,Vegetated Ridge,,
21945.913500107,30830.0560263665,103.77892,1.29509,"3985",399.99964,,,103.77916,1.29543,39.90674,63.26162,Zone 3,Vegetated Ridge,,
21945.9130729161,30810.1525456094,103.77892,1.29491,"3986",399.99964,,,103.77896,1.29463,25.81026,73.50574,Zone 3,Vegetated Ridge,,
21965.9463590103,30849.9590778149,103.77910,1.29527,"4057",399.99964,,,103.77916,1.29543,14.30919,50.71452,Zone 3,Vegetated Ridge,,
21965.9459331734,30830.0555970891,103.77910,1.29509,"4058",399.99964,,,103.77916,1.29543,33.12390,62.20438,Zone 3,Vegetated Ridge,,
21965.9455073956,30810.1521163917,103.77910,1.29491,"4059",399.99964,,,103.77911,1.29465,25.34123,72.29688,Zone 3,Vegetated Ridge,,
21985.9783661799,30830.0551692342,103.77928,1.29509,"4131",399.99964,,,103.77947,1.29537,25.93088,59.51196,Zone 3,Vegetated Ridge,,
21985.9779418153,30810.1516885962,103.77928,1.29491,"4132",399.99964,,,103.77911,1.29465,29.32333,69.85845,Zone 3,Vegetated Ridge,,
22006.0107991267,30830.0547428017,103.77946,1.29509,"4204",399.99964,,,103.77947,1.29537,19.16491,57.74115,Zone 3,Vegetated Ridge,,
22006.0103761752,30810.1512622229,103.77946,1.29491,"4205",399.99964,,,103.77967,1.29455,38.60270,68.44167,Zone 3,Vegetated Ridge,,
22026.0432320139,30830.0543177916,103.77964,1.29509,"4277",399.99965,,,103.77947,1.29537,24.15711,55.64679,Zone 3,Vegetated Ridge,,
22026.0428104756,30810.1508372719,103.77964,1.29491,"4278",399.99965,,,103.77980,1.29459,35.85353,66.88161,Zone 3,Vegetated Ridge,,
22046.0756648433,30830.0538942039,103.77982,1.29509,"4350",399.99965,,,103.78023,1.29511,13.24118,51.74914,Zone 3,Vegetated Ridge,,
22046.0752447182,30810.150413743,103.77982,1.29491,"4351",399.99965,,,103.78023,1.29511,27.45708,63.98291,Zone 3,Vegetated Ridge,,
22046.0748246514,30790.2469333105,103.77982,1.29473,"4352",399.99965,,,103.77980,1.29459,12.43874,70.38986,Zone 3,Vegetated Ridge,,
22066.1076789002,30810.1499916364,103.78000,1.29491,"4424",399.99965,,,103.78020,1.29485,15.88796,57.34171,Zone 3,Vegetated Ridge,,
22066.1072602463,30790.2465112625,103.78000,1.29473,"4425",399.99965,,,103.78020,1.29485,19.95850,66.38103,Zone 3,Vegetated Ridge,,
22126.2033237793,30730.5348132231,103.78054,1.29419,"4647",399.99966,,,103.78083,1.29437,19.16811,65.28815,Zone 3,Vegetated Ridge,,
22146.2353506051,30710.6309170088,103.78072,1.29401,"4721",399.99966,,,103.78083,1.29437,21.96008,63.94720,Zone 3,Vegetated Ridge,,
22166.2673802544,30690.7270223596,103.78090,1.29383,"4795",399.99966,,,103.78083,1.29437,14.60208,64.52605,Zone 3,Vegetated Ridge,,
22186.2998225607,30690.7266091309,103.78108,1.29383,"4868",399.99967,,,103.78083,1.29437,13.78518,58.10167,Zone 3,Vegetated Ridge,,
21585.3251458797,30629.9234302484,103.77568,1.29328,"2681",399.99959,15.90943,3.97736,103.77496,1.29351,7.76253,37.01821,Zone 2,Vegetated Ridge,,
21585.3246938845,30610.0199486694,103.77568,1.29310,"2682",399.99959,2.21755,0.55439,103.77554,1.29295,11.59353,39.35799,Zone 2,Vegetated Ridge,,
21585.3237900828,30570.2129855965,103.77568,1.29274,"2684",399.99959,21.77613,5.44404,103.77566,1.29246,8.57230,35.02546,Zone 2,Vegetated Ridge,,
21625.3882462597,30550.3085975367,103.77604,1.29256,"2831",399.99960,3.66908,0.91727,103.77589,1.29246,11.63651,34.90605,Zone 2,Vegetated Ridge,,
21645.4224908291,30629.9220717735,103.77622,1.29328,"2900",399.99960,5.38256,1.34564,0.00000,0.00000,10.94820,36.10435,Zone 2,Vegetated Ridge,,
21645.4220430675,30610.0185903835,103.77622,1.29310,"2901",399.99960,111.00946,27.75239,0.00000,0.00000,4.19750,36.72367,Zone 2,Vegetated Ridge,,
21645.4215953681,30590.1151090218,103.77622,1.29292,"2902",399.99960,120.66331,30.16586,0.00000,0.00000,0.22945,37.11340,Zone 2,Vegetated Ridge,,
21665.4558319065,30669.7285845292,103.77640,1.29364,"2971",399.99960,12.76749,3.19188,0.00000,0.00000,7.77078,35.72552,Zone 2,Vegetated Ridge,,
21665.4536001541,30570.211177892,103.77640,1.29274,"2976",399.99960,14.31858,3.57965,0.00000,0.00000,9.90239,36.66332,Zone 2,Vegetated Ridge,,
21685.4860525142,30570.2107295155,103.77658,1.29274,"3049",399.99961,153.13302,38.28329,0.00000,0.00000,2.17164,36.78475,Zone 2,Vegetated Ridge,,
21685.4851630691,30530.4037671836,103.77658,1.29238,"3051",399.99961,146.17132,36.54287,103.77656,1.29214,2.83229,36.58757,Zone 2,Vegetated Ridge,,
21705.5202788006,30649.8242073136,103.77676,1.29346,"3118",399.99961,191.43747,47.85941,0.00000,0.00000,0.40466,36.87329,Zone 2,Vegetated Ridge,,
21725.5500732433,30530.4028749384,103.77694,1.29238,"3197",399.99961,0.79085,0.19771,103.77656,1.29214,12.65930,38.25665,Zone 2,Vegetated Ridge,,
21745.5851719195,30649.8233171645,103.77712,1.29346,"3264",399.99961,0.06716,0.01679,0.00000,0.00000,13.52523,37.52016,Zone 2,Vegetated Ridge,,
21745.5838498022,30590.1128739273,103.77712,1.29292,"3267",399.99961,160.15598,40.03903,0.00000,0.00000,1.88450,37.40002,Zone 2,Vegetated Ridge,,
21745.5834092191,30570.2093929049,103.77712,1.29274,"3268",399.99961,27.26254,6.81564,0.00000,0.00000,8.63538,37.51257,Zone 2,Vegetated Ridge,,
21765.61717903,30629.9193931751,103.77730,1.29328,"3338",399.99962,47.19429,11.79858,103.77743,1.29320,5.59178,37.25124,Zone 2,Vegetated Ridge,,
21765.6167397354,30610.0159121576,103.77730,1.29310,"3339",399.99961,0.06726,0.01682,103.77743,1.29320,11.52455,37.15843,Zone 2,Vegetated Ridge,,
21805.6812017173,30590.111549911,103.77766,1.29292,"3486",399.99962,51.57755,12.89440,103.77772,1.29301,4.28571,36.57635,Zone 2,Vegetated Ridge,,
21845.7456691561,30570.2071936171,103.77802,1.29274,"3633",399.99962,26.11421,6.52856,103.77806,1.29286,7.81860,35.57279,Zone 2,Vegetated Ridge,,
22006.0040155101,30510.4933080467,103.77946,1.29220,"4220",399.99964,20.18878,5.04720,103.77954,1.29231,7.61569,34.58889,Zone 2,Vegetated Ridge,,
21585.3260500588,30669.7303934913,103.77568,1.29364,"2679",399.99959,,,103.77496,1.29351,34.41195,29.96348,Zone 2,Vegetated Ridge,,
21585.3255979378,30649.8269118557,103.77568,1.29346,"2680",399.99959,,,103.77496,1.29351,21.96125,33.19408,Zone 2,Vegetated Ridge,,
21585.3242419522,30590.1164671188,103.77568,1.29292,"2683",399.99959,,,103.77554,1.29295,16.35220,38.21067,Zone 2,Vegetated Ridge,,
21605.3584956157,30669.7299391196,103.77586,1.29364,"2752",399.99960,,,103.77496,1.29351,49.08289,32.20543,Zone 2,Vegetated Ridge,,
21605.3580449063,30649.8264575472,103.77586,1.29346,"2753",399.99960,,,103.77496,1.29351,35.87699,35.33036,Zone 2,Vegetated Ridge,,
21605.3575942596,30629.922976003,103.77586,1.29328,"2754",399.99959,,,103.77496,1.29351,26.92822,37.71537,Zone 2,Vegetated Ridge,,
21605.3571436756,30610.0194944872,103.77586,1.29310,"2755",399.99960,,,103.77496,1.29351,30.43840,38.99858,Zone 2,Vegetated Ridge,,
21605.3566931542,30590.1160129998,103.77586,1.29292,"2756",399.99959,,,103.77554,1.29295,34.40731,39.89479,Zone 2,Vegetated Ridge,,
21605.3562426956,30570.2125315406,103.77586,1.29274,"2757",399.99959,,,103.77589,1.29246,23.66738,38.91825,Zone 2,Vegetated Ridge,,
21625.3909411092,30669.7294861687,103.77604,1.29364,"2825",399.99960,,,103.77670,1.29391,41.33327,33.02608,Zone 2,Vegetated Ridge,,
21625.3904918113,30649.8260046592,103.77604,1.29346,"2826",399.99960,,,0.00000,0.00000,36.52517,35.02396,Zone 2,Vegetated Ridge,,
21625.390042576,30629.9225231781,103.77604,1.29328,"2827",399.99960,,,0.00000,0.00000,29.77446,36.52161,Zone 2,Vegetated Ridge,,
21625.3895934032,30610.0190417252,103.77604,1.29310,"2828",399.99960,,,0.00000,0.00000,23.02376,37.47971,Zone 2,Vegetated Ridge,,
21625.3891442928,30590.1155603008,103.77604,1.29292,"2829",399.99960,,,0.00000,0.00000,19.02030,38.23969,Zone 2,Vegetated Ridge,,
21625.388695245,30570.2120789046,103.77604,1.29274,"2830",399.99960,,,0.00000,0.00000,28.07743,38.67967,Zone 2,Vegetated Ridge,,
21645.4233865394,30669.7290346385,103.77622,1.29364,"2898",399.99960,,,0.00000,0.00000,24.44961,34.17162,Zone 2,Vegetated Ridge,,
21645.4229386531,30649.8255531919,103.77622,1.29346,"2899",399.99960,,,0.00000,0.00000,17.69891,35.12891,Zone 2,Vegetated Ridge,,
21645.4211477311,30570.2116276884,103.77622,1.29274,"2903",399.99960,,,0.00000,0.00000,17.92625,37.13945,Zone 2,Vegetated Ridge,,
21645.4207001564,30550.3081463833,103.77622,1.29256,"2904",399.99960,,,103.77566,1.29246,22.21624,35.45636,Zone 2,Vegetated Ridge,,
21665.45315399,30550.3076966495,103.77640,1.29256,"2977",399.99960,,,103.77656,1.29214,16.16500,36.39114,Zone 2,Vegetated Ridge,,
21685.4856077607,30550.3072483354,103.77658,1.29256,"3050",399.99961,,,0.00000,0.00000,20.61711,36.80772,Zone 2,Vegetated Ridge,,
21745.5829686974,30550.3059119108,103.77712,1.29256,"3269",399.99961,,,0.00000,0.00000,15.66693,37.55249,Zone 2,Vegetated Ridge,,
21765.6163005019,30590.1124311685,103.77730,1.29292,"3340",399.99962,,,0.00000,0.00000,20.71070,37.18989,Zone 2,Vegetated Ridge,,
21765.6158613296,30570.2089502077,103.77730,1.29274,"3341",399.99962,,,0.00000,0.00000,27.46157,37.20877,Zone 2,Vegetated Ridge,,
21785.6487511412,30590.1119898297,103.77748,1.29292,"3413",399.99962,,,103.77772,1.29301,16.82079,36.74207,Zone 2,Vegetated Ridge,,
21785.6483133797,30570.2085089303,103.77748,1.29274,"3414",399.99962,,,103.77772,1.29301,29.76779,36.77501,Zone 2,Vegetated Ridge,,
21805.6807653666,30570.2080690727,103.77766,1.29274,"3487",399.99962,,,103.77772,1.29301,23.98953,36.42622,Zone 2,Vegetated Ridge,,
21825.713217292,30570.207630635,103.77784,1.29274,"3560",399.99962,,,103.77806,1.29286,16.88840,35.89741,Zone 2,Vegetated Ridge,,
21845.7452356873,30550.303712929,103.77802,1.29256,"3634",399.99962,,,103.77806,1.29286,26.07237,35.20236,Zone 2,Vegetated Ridge,,
21845.7448022789,30530.4002322693,103.77802,1.29238,"3635",399.99962,,,103.77806,1.29286,44.98653,34.71124,Zone 2,Vegetated Ridge,,
21865.7776889009,30550.3032773916,103.77820,1.29256,"3707",399.99963,,,103.77806,1.29286,25.14458,34.74146,Zone 2,Vegetated Ridge,,
21865.7772569029,30530.3997967924,103.77820,1.29238,"3708",399.99963,,,103.77806,1.29286,44.43868,34.43828,Zone 2,Vegetated Ridge,,
21865.776824965,30510.4963162216,103.77820,1.29220,"3709",399.99963,,,103.77846,1.29280,63.01695,34.44636,Zone 2,Vegetated Ridge,,
21885.8101420536,30550.3028432738,103.77838,1.29256,"3780",399.99963,,,103.77846,1.29280,19.58456,34.31258,Zone 2,Vegetated Ridge,,
21885.809711466,30530.399362735,103.77838,1.29238,"3781",399.99963,,,103.77846,1.29280,39.58087,34.16491,Zone 2,Vegetated Ridge,,
21885.8092809383,30510.4958822246,103.77838,1.29220,"3782",399.99963,,,103.77846,1.29280,59.57966,34.59595,Zone 2,Vegetated Ridge,,
21885.8088504705,30490.5924017425,103.77838,1.29202,"3783",399.99963,,,103.77846,1.29280,79.57905,34.80817,Zone 2,Vegetated Ridge,,
21905.8425951456,30550.3024105756,103.77856,1.29256,"3853",399.99963,,,103.77846,1.29280,21.54796,32.86663,Zone 2,Vegetated Ridge,,
21905.8421659683,30530.3989300971,103.77856,1.29238,"3854",399.99963,,,103.77846,1.29280,41.41172,33.49316,Zone 2,Vegetated Ridge,,
21905.8417368508,30510.4954496469,103.77856,1.29220,"3855",399.99963,,,103.77846,1.29280,61.32749,34.89740,Zone 2,Vegetated Ridge,,
21905.8413077931,30490.591969225,103.77856,1.29202,"3856",399.99963,,,103.77846,1.29280,81.28463,35.40010,Zone 2,Vegetated Ridge,,
21905.8408787951,30470.6884888314,103.77856,1.29184,"3857",399.99963,,,103.77971,1.29124,80.33336,34.79333,Zone 2,Vegetated Ridge,,
21925.8754760035,30570.2054597439,103.77874,1.29274,"3925",399.99963,,,103.77846,1.29280,19.47922,32.25937,Zone 2,Vegetated Ridge,,
21925.8750481771,30550.301979297,103.77874,1.29256,"3926",399.99963,,,103.77846,1.29280,29.15685,29.27149,Zone 2,Vegetated Ridge,,
21925.8746204102,30530.3984988786,103.77874,1.29238,"3927",399.99963,,,103.77920,1.29255,44.49505,32.31381,Zone 2,Vegetated Ridge,,
21925.8741927029,30510.4950184884,103.77874,1.29220,"3928",399.99963,,,103.77920,1.29255,56.83659,35.79258,Zone 2,Vegetated Ridge,,
21925.8737650552,30490.5915381265,103.77874,1.29202,"3929",399.99963,,,103.77920,1.29255,71.35483,36.59370,Zone 2,Vegetated Ridge,,
21925.873337467,30470.6880577929,103.77874,1.29184,"3930",399.99963,,,103.77971,1.29124,63.71356,35.10453,Zone 2,Vegetated Ridge,,
21925.8729099384,30450.7845774877,103.77874,1.29166,"3931",399.99963,,,103.77971,1.29124,53.59395,32.40571,Zone 2,Vegetated Ridge,,
21925.8724587228,30429.7753483072,103.77874,1.29147,"3932",399.99963,,,103.77971,1.29124,49.76178,28.49409,Zone 2,Vegetated Ridge,,
21945.9079275641,30570.2050298251,103.77892,1.29274,"3998",399.99964,,,103.77920,1.29255,25.93649,33.40437,Zone 2,Vegetated Ridge,,
21945.9075011483,30550.3015494381,103.77892,1.29256,"3999",399.99964,,,103.77920,1.29255,19.12631,32.19875,Zone 2,Vegetated Ridge,,
21945.9070747918,30530.3980690795,103.77892,1.29238,"4000",399.99964,,,103.77920,1.29255,28.56051,35.09422,Zone 2,Vegetated Ridge,,
21945.9066484947,30510.4945887491,103.77892,1.29220,"4001",399.99964,,,103.77920,1.29255,43.07740,38.13110,Zone 2,Vegetated Ridge,,
21945.9062222569,30490.591108447,103.77892,1.29202,"4002",399.99964,,,103.77920,1.29255,58.13563,38.23599,Zone 2,Vegetated Ridge,,
21945.9057960786,30470.6876281733,103.77892,1.29184,"4003",399.99964,,,103.77971,1.29124,49.65265,34.91187,Zone 2,Vegetated Ridge,,
21945.9053699596,30450.7841479278,103.77892,1.29166,"4004",399.99964,,,103.77971,1.29124,35.75304,29.64479,Zone 2,Vegetated Ridge,,
21945.9049202317,30429.7749188106,103.77892,1.29147,"4005",399.99964,,,103.77971,1.29124,29.78528,24.30424,Zone 2,Vegetated Ridge,,
21945.9044942347,30409.8714386233,103.77892,1.29129,"4006",399.99964,,,103.77971,1.29124,34.57399,22.29392,Zone 2,Vegetated Ridge,,
21965.9395291133,30530.3976406998,103.77910,1.29238,"4073",399.99964,,,103.77920,1.29255,14.79996,35.66885,Zone 2,Vegetated Ridge,,
21965.9391042263,30510.4941604291,103.77910,1.29220,"4074",399.99964,,,103.77920,1.29255,30.60642,37.42418,Zone 2,Vegetated Ridge,,
21965.9386793986,30490.5906801866,103.77910,1.29202,"4075",399.99964,,,103.77954,1.29231,47.24950,36.50608,Zone 2,Vegetated Ridge,,
21965.9382546301,30470.6871999725,103.77910,1.29184,"4076",399.99964,,,103.77971,1.29124,39.15218,31.91618,Zone 2,Vegetated Ridge,,
21965.9378299207,30450.7837197867,103.77910,1.29166,"4077",399.99964,,,103.77971,1.29124,21.69107,25.74079,Zone 2,Vegetated Ridge,,
21965.9369570927,30409.8710106047,103.77910,1.29129,"4079",399.99964,,,103.77971,1.29124,16.39751,19.98598,Zone 2,Vegetated Ridge,,
21965.9365325641,30389.9675305053,103.77910,1.29111,"4080",399.99964,,,103.77971,1.29124,26.25667,20.63227,Zone 2,Vegetated Ridge,,
21985.9715598981,30510.4937335283,103.77928,1.29220,"4147",399.99964,,,103.77954,1.29231,19.64447,35.37604,Zone 2,Vegetated Ridge,,
21985.9711364804,30490.5902533453,103.77928,1.29202,"4148",399.99964,,,103.77954,1.29231,33.50312,33.50007,Zone 2,Vegetated Ridge,,
21985.9707131216,30470.6867731906,103.77928,1.29184,"4149",399.99964,,,103.77973,1.29178,27.46151,28.23609,Zone 2,Vegetated Ridge,,
22006.0035935024,30490.5898279229,103.77946,1.29202,"4221",399.99964,,,103.77973,1.29178,25.16321,31.35037,Zone 2,Vegetated Ridge,,
22205.2156542248,30510.4891541013,103.78125,1.29220,"4950",399.99967,1.23989,0.30997,103.78142,1.29228,12.08230,57.72399,Zone 2,Vegetated Ridge,,
22265.3122115117,30470.6809697911,103.78179,1.29184,"5171",399.99967,,,103.78171,1.29196,14.68430,58.72619,Zone 2,Vegetated Ridge,,
22265.3118078681,30450.7774904728,103.78179,1.29166,"5172",399.99967,,,103.78138,1.29169,15.06722,54.68600,Zone 2,Vegetated Ridge,,
22265.3113818609,30429.7682623342,103.78179,1.29147,"5173",399.99967,,,103.78125,1.29157,12.62759,48.94334,Zone 2,Vegetated Ridge,,
22285.3446691316,30470.680564213,103.78197,1.29184,"5244",399.99968,,,103.78171,1.29196,30.54406,56.75008,Zone 2,Vegetated Ridge,,
22285.3442668977,30450.7770849511,103.78197,1.29166,"5245",399.99968,,,103.78125,1.29157,34.60266,52.93364,Zone 2,Vegetated Ridge,,
22285.3438423782,30429.7678568721,103.78197,1.29147,"5246",399.99968,,,103.78216,1.29119,19.34658,47.48047,Zone 2,Vegetated Ridge,,
22305.3771266948,30470.6801600537,103.78215,1.29184,"5317",399.99968,,,103.78184,1.29209,44.09911,54.70407,Zone 2,Vegetated Ridge,,
22305.3767258704,30450.7766808481,103.78215,1.29166,"5318",399.99968,,,103.78242,1.29131,30.07198,50.97235,Zone 2,Vegetated Ridge,,
22325.4103831993,30510.4867156971,103.78233,1.29220,"5388",399.99968,,,103.78183,1.29216,54.55077,60.16394,Zone 2,Vegetated Ridge,,
22325.4099836732,30490.583236491,103.78233,1.29202,"5389",399.99968,,,103.78184,1.29209,54.83366,56.91713,Zone 2,Vegetated Ridge,,
22325.4095842028,30470.6797573132,103.78233,1.29184,"5390",399.99968,,,103.78266,1.29143,40.73009,53.65607,Zone 2,Vegetated Ridge,,
22325.4091847881,30450.7762781638,103.78233,1.29166,"5391",399.99968,,,103.78242,1.29131,21.40661,50.33849,Zone 2,Vegetated Ridge,,
22345.4428378298,30510.4863142638,103.78251,1.29220,"5461",399.99968,,,103.78291,1.29154,67.73579,59.65721,Zone 2,Vegetated Ridge,,
22345.4424397137,30490.5828351136,103.78251,1.29202,"5462",399.99968,,,103.78266,1.29143,49.94058,56.68147,Zone 2,Vegetated Ridge,,
22345.4420416531,30470.6793559916,103.78251,1.29184,"5463",399.99968,,,103.78266,1.29143,30.78447,53.74432,Zone 2,Vegetated Ridge,,
22365.4752924041,30510.4859142496,103.78269,1.29220,"5534",399.99969,,,103.78291,1.29154,59.49650,59.55330,Zone 2,Vegetated Ridge,,
22365.4748956981,30490.5824351551,103.78269,1.29202,"5535",399.99969,,,103.78291,1.29154,40.85040,57.07572,Zone 2,Vegetated Ridge,,
22365.4744990473,30470.6789560889,103.78269,1.29184,"5536",399.99969,,,103.78291,1.29154,23.42147,54.56116,Zone 2,Vegetated Ridge,,
22385.5073516265,30490.5820366157,103.78287,1.29202,"5608",399.99969,,,103.78291,1.29154,36.51137,57.28549,Zone 2,Vegetated Ridge,,
21225.8592592671,30849.9758840039,103.77245,1.29527,"1356",399.99955,84.00166,21.00044,103.77214,1.29519,5.65750,52.35653,Zone 4,Vegetated Ridge,,
21225.8587812146,30830.0724009442,103.77245,1.29509,"1357",399.99955,61.53261,15.38317,103.77236,1.29503,6.94116,51.81576,Zone 4,Vegetated Ridge,,
21245.8926466825,30889.7823696033,103.77263,1.29563,"1427",399.99955,28.30104,7.07527,103.77214,1.29519,9.21228,52.58128,Zone 4,Vegetated Ridge,,
21245.8921699109,30869.8788865535,103.77263,1.29545,"1428",399.99955,0.90970,0.22743,103.77214,1.29519,11.82251,52.98391,Zone 4,Vegetated Ridge,,
21245.8907399936,30810.1684375745,103.77263,1.29491,"1431",399.99955,155.30331,38.82587,103.77249,1.29468,2.37255,50.21691,Zone 4,Vegetated Ridge,,
21265.9255795649,30910.7911224897,103.77281,1.29582,"1499",399.99955,72.67651,18.16915,103.77313,1.29566,2.19202,51.79074,Zone 4,Vegetated Ridge,,
21285.9575087026,30889.7814126618,103.77299,1.29563,"1573",399.99955,34.49042,8.62261,103.77313,1.29566,8.16107,49.67701,Zone 4,Vegetated Ridge,,
21305.9889946182,30849.9739706524,103.77317,1.29527,"1648",399.99956,50.12520,12.53131,103.77313,1.29566,7.09648,48.97895,Zone 4,Vegetated Ridge,,
21245.8916932056,30849.9754035321,103.77263,1.29527,"1429",399.99955,,,103.77214,1.29519,24.47273,52.99345,Zone 4,Vegetated Ridge,,
21245.8912165665,30830.0719205392,103.77263,1.29509,"1430",399.99955,,,103.77249,1.29468,19.97095,51.66309,Zone 4,Vegetated Ridge,,
21265.9250777267,30889.7818904211,103.77281,1.29563,"1500",399.99955,,,103.77313,1.29566,20.81169,51.53012,Zone 4,Vegetated Ridge,,
21265.9246023688,30869.8784074378,103.77281,1.29545,"1501",399.99955,,,103.77214,1.29519,28.76497,51.48216,Zone 4,Vegetated Ridge,,
21265.9241270771,30849.9749244829,103.77281,1.29527,"1502",399.99955,,,103.77214,1.29519,40.03691,50.99263,Zone 4,Vegetated Ridge,,
21265.9236518513,30830.0714415565,103.77281,1.29509,"1503",399.99955,,,103.77249,1.29468,22.88141,49.28118,Zone 4,Vegetated Ridge,,
21285.9570347585,30869.8779297449,103.77299,1.29545,"1574",399.99955,,,103.77313,1.29566,16.69613,50.14058,Zone 4,Vegetated Ridge,,
21285.9565608802,30849.9744468564,103.77299,1.29527,"1575",399.99955,,,103.77313,1.29566,25.20430,49.62481,Zone 4,Vegetated Ridge,,
21386.1215566969,30970.4987248873,103.77389,1.29636,"1934",399.99957,,,103.77378,1.29691,32.21893,39.63148,Zone 4,Vegetated Ridge,,
21386.1206224851,30930.691759509,103.77389,1.29600,"1936",399.99957,,,103.77332,1.29571,58.25039,34.77338,Zone 4,Vegetated Ridge,,
21386.1201554764,30910.7882768624,103.77389,1.29582,"1937",399.99957,,,103.77398,1.29449,46.81241,32.73075,Zone 4,Vegetated Ridge,,
21386.1196625932,30889.7790452107,103.77389,1.29563,"1938",399.99957,,,103.77398,1.29449,31.77299,31.26025,Zone 4,Vegetated Ridge,,
21406.1535158179,30950.5947727637,103.77407,1.29618,"2008",399.99957,,,103.77378,1.29691,57.91060,39.76707,Zone 4,Vegetated Ridge,,
21406.1530501587,30930.6912901539,103.77407,1.29600,"2009",399.99957,,,103.77398,1.29449,74.67446,37.07326,Zone 4,Vegetated Ridge,,
21406.1525845642,30910.7878075725,103.77407,1.29582,"2010",399.99957,,,103.77398,1.29449,59.96844,34.06564,Zone 4,Vegetated Ridge,,
21406.1520931735,30889.7785759895,103.77407,1.29563,"2011",399.99957,,,103.77398,1.29449,47.03708,32.56412,Zone 4,Vegetated Ridge,,
21406.1516277119,30869.8750934664,103.77407,1.29545,"2012",399.99957,,,103.77398,1.29449,34.11395,31.58685,Zone 4,Vegetated Ridge,,
21426.1854777669,30930.6908222222,103.77425,1.29600,"2082",399.99957,,,103.77483,1.29574,65.36323,39.02488,Zone 4,Vegetated Ridge,,
21426.1850135866,30910.7873397057,103.77425,1.29582,"2083",399.99957,,,103.77483,1.29574,59.41102,36.71130,Zone 4,Vegetated Ridge,,
21426.1845236884,30889.7781081913,103.77425,1.29563,"2084",399.99957,,,103.77483,1.29574,59.89147,35.14462,Zone 4,Vegetated Ridge,,
21426.1840596405,30869.8746257332,103.77425,1.29545,"2085",399.99957,,,103.77398,1.29449,49.37628,33.62191,Zone 4,Vegetated Ridge,,
21446.2174425437,30910.7868732621,103.77443,1.29582,"2156",399.99957,,,103.77483,1.29574,39.72488,37.84065,Zone 4,Vegetated Ridge,,
21446.216954138,30889.7776418161,103.77443,1.29563,"2157",399.99957,,,103.77483,1.29574,40.43988,36.81175,Zone 4,Vegetated Ridge,,
21446.2164915038,30869.8741594227,103.77443,1.29545,"2158",399.99957,,,103.77483,1.29574,49.92697,35.19119,Zone 4,Vegetated Ridge,,
21446.216028934,30849.9706770577,103.77443,1.29527,"2159",399.99957,,,103.77398,1.29449,51.71330,32.73272,Zone 4,Vegetated Ridge,,
21446.2155664284,30830.0671947211,103.77443,1.29509,"2160",399.99957,,,103.77398,1.29449,38.78802,28.70726,Zone 4,Vegetated Ridge,,
21466.2489233021,30869.8736945351,103.77461,1.29545,"2231",399.99958,,,103.77511,1.29561,34.72196,34.72112,Zone 4,Vegetated Ridge,,
21466.2484621458,30849.9702122346,103.77461,1.29527,"2232",399.99958,,,103.77511,1.29561,43.72118,32.87582,Zone 4,Vegetated Ridge,,
21466.2480010536,30830.0667299626,103.77461,1.29509,"2233",399.99958,,,103.77479,1.29472,40.82267,28.81643,Zone 4,Vegetated Ridge,,
21466.2475400254,30810.1632477188,103.77461,1.29491,"2234",399.99958,,,103.77479,1.29472,23.67564,26.41780,Zone 4,Vegetated Ridge,,
21486.2804356139,30830.0662666264,103.77479,1.29509,"2306",399.99958,,,103.77479,1.29472,35.58952,30.37002,Zone 4,Vegetated Ridge,,
