X,Y,buildingfootprintarea,percentbuilt,distToBuilding,terrain,HorticultureZone,Area,Temparea,Valley,distToTree,distToWalkway,distToRoad,distToPath,distToCourtTrack,distToCarpark,id,gridarea,roadarea,percentroad,patharea,percentpath,walkwayarea,percentwalkway,courttrackarea,percentcourttrack,carparkarea,percentcarpark,numtrees
21945.9160882537,30950.582660446,47.92345,11.98087,7.27965,29.35472,Zone 3,,,Valley,3.64426840696791,79.0213048528591,9.64317788677627,137.345183813341,198.358020987337,30.1143331701097,"3979",399.99964,21.2711494100653,5.31779213852925,,,,,,,,,"3"
21945.9156607032,30930.6791795171,1.29252,0.32313,12.35655,31.77991,Zone 3,,,Valley,9.45257023828044,73.3164875758607,2.43867922912264,146.693084044528,217.640429533488,49.7080450982154,"3980",399.99964,157.947165443383,39.4868268989901,,,,,,,,,"2"
21945.9152332122,30910.7756986165,212.86851,53.21718,1.91976,34.56507,Zone 3,,,Valley,13.3967073904747,63.8670434355068,5.291082249651,136.842776988752,237.025538169627,68.4447846622602,"3981",399.99964,31.2890556600934,7.8222709550672,,,,,,,,,"0"
21945.914782036,30889.7664688079,224.98733,56.24688,2.24693,37.79572,Zone 3,,,Valley,33.6770500602336,59.0943106432817,25.2274569271285,128.986095850359,248.582976141612,88.2353123073198,"3982",399.99964,,,,,,,,,,,"0"
21945.914354667,30869.8629879657,23.88169,5.97043,4.06867,42.18491,Zone 3,Vegetated Ridge,,,41.959757024735,60.8467790213023,44.8318633557192,124.390949733447,230.145111219357,107.057805160027,"3983",399.99964,,,,,,,,,,,"0"
21945.9139273573,30849.9595071518,,,21.47027,50.92908,Zone 3,Vegetated Ridge,,,47.8110862275103,68.5916947506369,45.2861205347485,121.959839401405,211.972511210147,125.858665895172,"3984",399.99964,,,,,,,,,,,"0"
21945.913500107,30830.0560263665,,,39.90674,63.26162,Zone 3,Vegetated Ridge,,,47.99828275305,80.6201448863503,25.386495569583,121.013433256904,194.139681404445,144.684831822572,"3985",399.99964,,,,,,,,,,,"0"
21945.9130729161,30810.1525456094,,,25.81026,73.50574,Zone 3,Vegetated Ridge,,,35.2175507844781,95.3241419164413,5.48687063378413,123.315030464848,176.749493283255,163.579974548831,"3986",399.99964,87.2842189215548,21.8210743693556,,,,,,,,,"0"
21945.9126457845,30790.2490648807,41.20504,10.30127,6.72638,75.98637,Zone 2,,,,31.1289850185188,111.651571404865,0,128.690479652443,159.946390849067,182.540210279394,"3987",399.99964,128.659520432269,32.1649090564854,,,,,,,,,"0"
21945.9122187123,30770.3455841804,61.47098,15.36776,4.33403,75.18161,Zone 2,Vegetated Ridge,,Valley,38.601147896423,128.987409669806,14.5593871204974,136.777847143257,143.936130285882,187.598796129064,"3988",399.99964,,,,,,,,,,,"0"
21945.9117916995,30750.4421035084,,,18.0611,70.52652,Zone 2,Vegetated Ridge,,,52.9469603640171,146.956818020995,20.1440703107163,147.130610285814,129.014217590828,189.57715270071,"3989",399.99964,,,,,,,,,,,"0"
21945.911364746,30730.5386228648,,,14.76726,66.76363,Zone 2,Vegetated Ridge,,,70.0643253267985,134.861124135178,36.8253186338413,158.627825983513,115.602872624302,193.592309775576,"3990",399.99964,,,,,,,,,,,"0"
21945.9109378519,30710.6351422496,,,28.18159,62.79863,Zone 2,Vegetated Ridge,,,81.038897966867,115.155287641509,42.736373529318,148.870160054954,104.2865142457,199.521339811182,"3991",399.99964,,,,,,,,,,,"0"
21945.9105110172,30690.7316616627,,,46.58683,58.02749,Zone 2,Vegetated Ridge,,,68.0156642575971,95.5314337249952,52.4103717425812,137.514608494076,95.8103701107433,207.200011414462,"3992",399.99964,,,,,,,,,,,"0"
21945.9100605339,30669.722432185,,,50.38375,52.18826,Zone 2,Vegetated Ridge,,,47.359368383176,74.9082073751576,50.3574346060246,127.816607742203,90.8234358075084,215.272611501312,"3993",399.99964,,,,,,,,,,,"0"
21945.9096338212,30649.8189516564,,,30.84426,45.90993,Zone 2,Vegetated Ridge,,,28.2741395371135,55.3736183666845,30.7516474068668,121.299789142405,89.2187838610731,215.294633426706,"3994",399.99964,,,,,,,,,,,"0"
21945.9092071679,30629.9154711561,0.69403,0.17351,12.81464,40.72393,Zone 2,Vegetated Ridge,,,12.1754356503733,35.8403541284153,11.9828017114095,117.436818573725,87.7500567763598,217.148700665232,"3995",399.99964,0.032859128844314,0.00821478960438915,,,,,,,,,"0"
21945.9087805739,30610.0119906841,75.18026,18.79508,3.09162,37.54527,Zone 2,,,,6.36304423447135,16.4830384393699,9.39374243374292,107.067960407329,88.0674058392437,220.788664369229,"3996",399.99964,11.9720799593076,2.99302268354732,,,,,,,,,"4"
21945.9083540393,30590.1085102405,,,13.97063,35.78598,Zone 2,,,,11.6513325908117,1.14740206002094,0,91.7811399575486,89.2503045242829,226.128298801891,"3997",399.99964,152.169282194461,38.0423547867346,,,58.7438178650451,14.6859676836322,,,,,"1"
21945.9079275641,30570.2050298251,,,25.93649,33.40437,Zone 2,Vegetated Ridge,,,19.7544536162491,10.7981430954306,12.4062889111454,75.9356407849521,92.1907115634895,232.84849704617,"3998",399.99964,1.1225169261487,0.280629484103712,,,7.21107682798546,1.80277082949011,,,,,"0"
21945.9075011483,30550.3015494381,,,19.12631,32.19875,Zone 2,Vegetated Ridge,,,15.7575102976467,28.4286174461946,7.43208605930117,62.457685617561,99.1208090770681,240.687610997263,"3999",399.99964,13.2493608994304,3.31234320596648,,,,,,,,,"0"
21945.9070747918,30530.3980690795,,,28.56051,35.09422,Zone 2,Vegetated Ridge,,,25.4774900019767,45.4150579555376,15.6468006020206,53.1789479246038,109.284213566427,236.234893492435,"4000",399.99964,,,,,,,,,,,"0"
21945.9066484947,30510.4945887491,,,43.0774,38.1311,Zone 2,Vegetated Ridge,,,40.5343334736757,61.6245839995918,29.5312835280281,50.4711359790715,121.87469353162,233.400130268256,"4001",399.99964,,,,,,,,,,,"0"
21945.9062222569,30490.591108447,,,58.13563,38.23599,Zone 2,Vegetated Ridge,,,54.8433615885203,77.5872400159876,43.7274777608217,55.3079350843067,136.220921867765,232.242575342526,"4002",399.99964,,,,,,,,,,,"0"
21945.9057960786,30470.6876281733,,,49.65265,34.91187,Zone 2,Vegetated Ridge,,,41.9305894839006,93.5297382089461,58.3103329425963,47.0623920609267,151.826003124052,232.490249144403,"4003",399.99964,,,,,,,,,,,"0"
21945.9053699596,30450.7841479278,,,35.75304,29.64479,Zone 2,Vegetated Ridge,,,32.7121076414222,109.527212711084,59.860694356618,42.5925748091081,168.317717393302,232.876486025671,"4004",399.99964,,,,,,,,,,,"0"
21945.9049202317,30429.7749188106,,,29.78528,24.30424,Zone 2,Vegetated Ridge,,,24.5629075122619,126.760198893205,46.6807180338509,44.4686883375175,185.952015971897,235.118543952424,"4005",399.99964,,,,,,,,,,,"0"
21945.9044942347,30409.8714386233,,,34.57399,22.29392,Zone 2,Vegetated Ridge,,,31.2323825136017,143.104850631823,40.78096863279,52.299057945266,202.658168384345,238.933216951804,"4006",399.99964,,,,,,,,,,,"0"
21965.9557898572,31290.0471588986,20.33746,5.08437,9.49954,30.65534,Zone 2,,,,15.6001858265693,213.889237374518,171.534930031401,4.27931259494467,43.4602148970665,154.343437381004,"4035",399.99964,,,41.232335527611,10.3080931591866,,,,,,,"0"
21965.9553627119,31270.1436775444,12.26918,3.0673,10.51083,28.63171,Zone 2,,,,20.195138933231,196.830542652904,154.550110578976,11.9520249890369,40.6851350871027,143.604275085399,"4036",399.99964,,,,,,,,,,,"0"
21965.9549356258,31250.2401962187,,,26.80502,26.68575,Zone 2,,,,19.6620946063322,180.355804837718,138.345720193081,31.0960048717825,39.1145203233652,134.962128434175,"4037",399.99964,,,,,,,,,,,"0"
21965.9545085988,31230.3367149215,,,43.09919,24.79713,Zone 2,,,,18.1911581679515,162.15444976586,123.230016898334,29.7348732266033,37.5212921528513,128.463067499118,"4038",399.99964,,,,,,,,,,,"0"
21965.954081631,31210.4332336527,,,59.3533,23.33521,Zone 2,,,,16.953479357277,143.412584339292,109.65415169357,28.1583252324063,35.9501716174927,124.497531117059,"4039",399.99964,,,,,,,,,,,"0"
21965.9536547224,31190.5297524123,,,75.77113,23.06098,Zone 2,,,,15.9574379003997,124.670911321817,98.2584655333558,26.567713786278,34.4825777063283,123.647919173388,"4040",399.99964,,,,,,,,,,,"0"
21965.953227873,31170.6262712004,,,92.45548,23.37626,Zone 2,,,,17.2380936435914,105.929238351105,89.8761161676247,27.6467955544901,36.440462155915,122.246600547059,"4041",399.99964,,,,,,,,,,,"0"
21965.9528010827,31150.7227900169,,,100.14956,23.5714,Zone 2,,,,18.7382551766804,87.1875654270347,85.399084336048,34.8547942390613,42.8621081469514,102.38866901307,"4042",399.99964,,,,,,,,,,,"0"
21965.952350646,31129.7135599097,,,82.77631,23.60081,Zone 2,,,,24.7071678628815,67.4046885023646,68.9678306851789,42.7928051265808,53.4274876638863,81.451645449949,"4043",399.99964,,,,,,,,,,,"0"
21965.9519239774,31109.8100787847,,,66.13854,23.59369,Zone 2,,,,20.6190992060088,48.4009827792704,49.8893882395817,50.2603240768197,66.2604138331874,61.6618967587879,"4044",399.99964,,,,,,,,,,,"0"
21965.9514973679,31089.9065976881,,,50.34295,23.9419,Zone 2,,,,7.3968295659896,28.9782702197154,30.479609508644,59.8286757553936,80.803107088388,41.9798237569965,"4045",399.99964,,,,,,,,,,,"2"
21965.9510708176,31070.0031166199,,,38.23807,25.56907,Zone 2,,,,8.73431012969584,9.47583060568473,10.9614496641074,64.4745839014069,96.6194686125593,22.6336232025742,"4046",399.99964,1.05541037417702,0.263852831011804,,,10.4398765950614,2.60997149773969,,,,,"1"
21965.9506443265,31050.0996355802,,,18.58914,25.38811,Zone 3,,,,9.1715329493826,3.41327405984115,0,70.6035390941111,113.450590845648,3.45684610400141,"4047",399.99964,204.496494808216,51.1241697138068,,,34.525424111288,8.63136379604943,,,49.5187356519788,12.3796950547203,"1"
21965.9502178945,31030.1961545688,183.38653,45.84667,0,24.85534,Zone 3,,,Valley,15.1031338157494,18.6154044558874,10.9246120661686,81.2714255810233,130.824288488526,6.24040539258698,"4048",399.99964,,,,,,,,,71.5588331096086,17.8897243781541,"0"
21965.9497915218,31010.2926735859,215.42449,53.85617,0,25.13244,Zone 3,,,Valley,18.9138105340632,38.3889728550817,23.057505183344,94.9606582535724,148.715897600444,5.06636586209176,"4049",399.99964,,,,,,,,,94.0198508641592,23.5049838705253,"0"
21965.9493652081,30990.3891926314,,,18.07734,25.58338,Zone 3,,,Valley,4.31740122298366,58.2510969669536,41.5851894946621,110.554537352068,166.941625686005,1.78427421985676,"4050",399.99964,,,,,,,,,316.966511846041,79.2416992790396,"1"
21965.9489389537,30970.4857117053,113.22894,28.30726,2.05207,26.15229,Zone 3,,,Valley,15.559400159048,78.1342720105465,35.7262556190293,127.355337352434,185.48957384033,5.47443557714205,"4051",399.99964,,,,,,,,,77.5878525620592,19.3969805977973,"0"
21965.9485127584,30950.5822308076,253.04571,63.26148,0,27.69285,Zone 3,,,Valley,12.3753961070392,97.1659863653039,16.9235975978172,144.943972905404,204.168070827126,24.2233561144421,"4052",399.99964,,,,,,,,,,,"0"
21965.9480866223,30930.6787499383,49.7427,12.43569,6.17373,30.29668,Zone 3,,,Valley,20.9545661345445,90.4974373039676,0,163.065709804668,223.05401630517,43.0407384105658,"4053",399.99964,104.246660515223,26.0616885843256,,,,,,,,,"0"
21965.9476605454,30910.7752690974,266.2055,66.55143,0,33.89648,Zone 3,,,Valley,28.3041059420651,82.8056599080754,14.6011315857845,155.082607404774,242.10304486111,61.8344060102001,"4054",399.99964,,,,,,,,,,,"0"
21965.9472108618,30889.7660393517,325.25972,81.315,0,37.83324,Zone 3,,,Valley,27.4382484773135,79.0799074106255,28.3782824781147,148.196095870236,242.045460327507,81.7041047632225,"4055",399.99964,,,,,,,,,,,"0"
21965.9467849065,30869.8625585691,146.84903,36.71229,0,42.37111,Zone 3,,,Valley,22.041757045582,80.3979161246589,39.7270627632698,144.214349713564,223.067883963594,100.599254577906,"4056",399.99964,,,,,,,,,,,"0"
21965.9463590103,30849.9590778149,,,14.30919,50.71452,Zone 3,Vegetated Ridge,,,31.7980772816214,86.4078421240038,46.0030045332554,141.848514324851,204.266624646185,119.60436289544,"4057",399.99964,,,,,,,,,,,"0"
21965.9459331734,30830.0555970891,,,33.1239,62.20438,Zone 3,Vegetated Ridge,,,38.2662404492468,96.2346223701742,26.1763015914127,141.035633755636,185.695245299352,138.85684554263,"4058",399.99964,,,,,,,,,,,"0"
21965.9455073956,30810.1521163917,,,25.34123,72.29688,Zone 3,Vegetated Ridge,,,20.0186372689965,108.849377583774,6.34959868304598,143.01537003834,167.430258316571,158.270466487541,"4059",399.99964,68.7045466474334,17.1761521203953,,,,,,,,,"0"
21965.945081677,30790.2486357226,32.43485,8.10872,5.95948,75.29679,Zone 2,,,,11.3790862871051,123.40003464385,0,147.67545242138,149.583942187712,167.728516239669,"4060",399.99964,145.718119659876,36.4295627015755,,,,,,,,,"0"
21965.9446560176,30770.345155082,8.47617,2.11904,8.15337,74.04061,Zone 2,Vegetated Ridge,,,25.505263272423,139.2811803098,15.8777175892904,154.77396269211,132.325799467974,167.591008444624,"4061",399.99964,,,,,,,,,,,"0"
21965.9442304173,30750.4416744696,,,25.06672,69.86795,Zone 2,Vegetated Ridge,,,44.3153515650127,156.087228536476,35.7230019231068,163.537066949896,115.918832506955,169.802632857076,"4062",399.99964,,,,,,,,,,,"0"
21965.9438048762,30730.5381938856,,,34.37866,66.22366,Zone 2,Vegetated Ridge,,,54.9386306241128,138.437876633725,48.3810182895144,148.012569823221,100.779617641041,174.273977396702,"4063",399.99964,,,,,,,,,,,"0"
21965.9433793943,30710.63471333,,,41.92877,62.28866,Zone 2,Vegetated Ridge,,,63.7522308987114,118.986730722607,62.1013609066256,133.653905507985,87.568167776556,180.837499776756,"4064",399.99964,,,,,,,,,,,"0"
21965.9429539716,30690.7312328027,,,55.9835,57.9109,Zone 2,Vegetated Ridge,,,67.9162752144956,99.6510548940197,69.1160517575809,120.877248309017,77.2795817404803,189.275673305756,"4065",399.99964,,,,,,,,,,,"0"
21965.9425049784,30669.722003388,,,57.22292,52.51403,Zone 2,Vegetated Ridge,,,47.2165186603987,79.2647930683192,56.5107065284194,109.718396416238,71.0028378961897,199.953516016408,"4066",399.99964,,,,,,,,,,,"0"
21965.9420796773,30649.818522919,,,41.07686,46.41268,Zone 2,Vegetated Ridge,,,28.034208223001,60.2583335529284,39.9885814425348,102.052338754937,69.2409524375122,211.502005530505,"4067",399.99964,,,,,,,,,,,"0"
21965.9416544354,30629.9150424783,,,28.02363,40.72267,Zone 2,Vegetated Ridge,,,11.6073725883006,41.532211854904,28.2313728473657,97.6217382454425,67.7722219500823,224.225522992338,"4068",399.99964,,,,,,,,,,,"1"
21965.9412292526,30610.0115620659,,,17.17319,37.19327,Zone 2,,,,5.76800989653428,23.3282229156003,24.9587608590094,92.2226823167875,68.246370839896,237.935640493941,"4069",399.99964,,,,,,,,,,,"3"
21965.940804129,30590.1080816819,,,13.18249,36.68751,Zone 2,,,,5.40804109637288,5.93378710032264,7.39891208147004,79.0655025771898,69.2371648568645,245.257818546271,"4070",399.99964,44.3246883120637,11.0811820510798,,,23.921729728095,5.98043781441777,,,,,"5"
21965.9403790646,30570.2046013262,,,11.81619,35.26809,Zone 2,,,,3.89073542610284,1.05157924112937,2.50573694784404,64.4107354220092,72.9883224450661,251.601189038255,"4071",399.99964,122.877375340199,30.7193714824841,,,46.3146470360925,11.5786721798281,,,,,"2"
21965.9399540593,30550.3011209989,67.63688,16.90924,0.28444,34.38851,Zone 2,,,,2.84609181229667,17.7267357820795,0.573407716475488,47.785810452402,81.5665524559112,259.012559320664,"4072",399.99964,167.21717422756,41.804331180788,,,,,,,,,"4"
21965.9395291133,30530.3976406998,,,14.79996,35.66885,Zone 2,Vegetated Ridge,,,12.9193386190754,33.698704762406,1.293617129461,34.7925506334357,93.6547211443031,255.952907302795,"4073",399.99964,157.567362813023,39.3918761559443,,,,,,,,,"0"
21965.9391042263,30510.4941604291,,,30.60642,37.42418,Zone 2,Vegetated Ridge,,,28.3874069411833,49.6574219268538,15.4912624748052,30.4935490098368,108.08148846684,253.338878480474,"4074",399.99964,,,,,,,,,,,"0"
21965.9386793986,30490.5906801866,,,47.2495,36.50608,Zone 2,Vegetated Ridge,,,40.0808873793572,65.5630277474421,30.2740160856477,37.9669399885947,124.03348961439,252.272830536677,"4075",399.99964,,,,,,,,,,,"0"
21965.9382546301,30470.6871999725,,,39.15218,31.91618,Zone 2,Vegetated Ridge,,,26.7535414792926,81.7165750756382,47.7004692380991,29.4737020521054,140.72236520437,252.517664746323,"4076",399.99964,,,,,,,,,,,"0"
21965.9378299207,30450.7837197867,,,21.69107,25.74079,Zone 2,Vegetated Ridge,,,16.0757265475078,98.1377675128627,48.5301468884022,22.6897055012557,157.428530156978,252.873315097359,"4077",399.99964,,,,,,,,,,,"0"
21965.9373816805,30429.7744907324,0.15946,0.03987,9.85607,21.87053,Zone 2,Vegetated Ridge,Temparea,,4.56311478109666,115.014606197431,30.8376681561054,25.7122879964991,175.062858160188,254.939573572228,"4078",399.99964,,,,,,,,,,,"2"
21965.9369570927,30409.8710106047,,,16.39751,19.98598,Zone 2,Vegetated Ridge,,,15.2910726814767,131.155458513243,20.8556864890296,34.639817834644,191.975183790882,258.461872050215,"4079",399.99964,,,,,,,,,,,"0"
21965.9365325641,30389.9675305053,,,26.25667,20.63227,Zone 2,Vegetated Ridge,,,24.1199443464507,148.142834404514,25.7357984882001,47.6539963023257,202.174475505855,263.444850969971,"4080",399.99964,,,,,,,,,,,"0"
21985.9877644218,31270.1432483755,91.03639,22.75912,0,29.3677,Zone 2,,,Valley,5.95613667286833,201.204725025253,166.391428531912,18.3011842168459,60.65731726589,126.5285149344,"4109",399.99964,,,,,,,,,,,"1"
21985.9873387532,31250.2397671093,,,15.2076,27.18798,Zone 2,,,,21.8076609131914,182.613982445716,151.459266430847,34.0447348721362,59.0829632300264,116.627839991095,"4110",399.99964,,,,,,,,,,,"0"
21985.9869131435,31230.3362858714,,,31.43349,25.14338,Zone 2,,,,37.1773303843756,164.119722811474,137.789725442263,49.7047353569739,57.48917870397,109.332700247301,"4111",399.99964,,,,,,,,,,,"0"
21985.9864875928,31210.4328046621,,,48.08158,23.59396,Zone 2,,,,36.9650414383944,145.668232131065,125.79508986691,48.1271232786156,55.9209324928208,104.644706352122,"4112",399.99964,,,,,,,,,,,"0"
21985.9860621011,31190.5293234811,,,64.75778,23.22559,Zone 2,,,,35.9075787711592,127.421716332038,115.996111899639,46.538661914615,54.5122516940994,103.632460687072,"4113",399.99964,,,,,,,,,,,"0"
21985.9856366684,31170.6258423287,,,81.48303,23.53659,Zone 2,,,,36.6221738767237,109.589917073304,108.986643483145,46.9205295465473,56.1370444046566,105.846911629987,"4114",399.99964,,,,,,,,,,,"0"
21985.9852112946,31150.7223612046,,,95.25985,23.81338,Zone 2,,,,38.466717178809,91.4545674392201,93.1030099725053,53.5235914030244,61.3703349141443,105.772434738516,"4115",399.99964,,,,,,,,,,,"0"
21985.984762353,31129.7131311601,,,93.78323,23.81096,Zone 2,,,,43.4821921514412,70.6031049543681,72.1008065546038,61.3402774019649,70.3185330263799,85.5276205359084,"4116",399.99964,,,,,,,,,,,"0"
21985.9843371004,31109.8096500945,,,73.86014,23.75705,Zone 2,,,,34.4886258369461,50.7060483492126,52.2039822947039,68.8324584843393,81.4598891557809,66.3816172162412,"4117",399.99964,,,,,,,,,,,"0"
21985.9839119069,31089.9061690573,,,53.99396,23.54605,Zone 2,,,,25.5968011727674,30.8089917739524,32.3034702183752,76.7355043323886,94.499480943155,47.7434481622931,"4118",399.99964,,,,,,,,,,,"0"
21985.9834867723,31070.0026880486,,,34.28372,24.33552,Zone 2,,,,9.62474239768585,10.9119352286806,12.4024477952031,84.2889210853733,108.910582456875,30.7351866666177,"4119",399.99964,,,,,,,,,,,"1"
21985.9830616967,31050.0992070683,,,15.34274,24.23951,Zone 3,,,,10.2873481637236,0,0.105291259762252,89.0646404972294,124.483118554303,20.0540188456576,"4120",399.99964,213.468584093612,53.3671940538777,,,70.4875424422703,17.6219014702789,,,,,"0"
21985.9826366801,31030.1957261164,189.66976,47.41748,0.51589,24.14546,Zone 3,,,,19.0702056376405,18.0209551427279,4.68276984216099,97.7378906754101,140.897208029897,25.0803814061225,"4121",399.99964,59.4533386652607,14.8633480433284,,,,,,,,,"0"
21985.9822117224,31010.2922451929,356.1666,89.04173,0,24.80209,Zone 3,,,Valley,26.4718950897516,37.9212027270051,20.1997856778128,109.38545367032,157.899125483821,11.7618869535402,"4122",399.99964,,,,,,,,,1.85191605326389,0.462979429997459,"0"
21985.9817868237,30990.3887642978,29.95793,7.48949,5.87563,25.55553,Zone 3,,,Valley,15.9525427393044,57.8214502818241,39.6386333290548,123.166378474305,175.387220528778,1.37464295641269,"4123",399.99964,,,,,,,,,237.110913023119,59.2777816057831,"0"
21985.981361984,30970.4852834311,5.04406,1.26102,11.06245,26.34225,Zone 3,,,Valley,4.75111624939027,77.7216978071851,40.9490379578983,138.445054825834,193.267132671123,0,"4124",399.99964,,,,,,,,,175.640247372305,43.9101013621675,"2"
21985.9809372033,30950.5818025928,286.69651,71.67419,0,27.16504,Zone 3,,,Valley,15.1783816218092,97.6219453030841,21.7653831784573,154.778573223261,211.399780399474,17.6736558932217,"4125",399.99964,,,,,,,,,,,"0"
21985.9805124816,30930.678321783,65.90881,16.47722,6.48099,28.91629,Zone 3,,,Valley,31.7744043480029,108.516524267082,3.03485824615313,171.866452086939,229.825687928738,36.5688053460365,"4126",399.99964,117.945994906274,29.4865252644414,,,,,,,,,"0"
21985.9800878188,30910.7748410015,333.82862,83.45723,0,32.22987,Zone 3,,,Valley,37.7103330360058,102.162379250013,9.65629528684901,173.717820234148,248.422329386076,55.6918706346672,"4127",399.99964,10.4408568767863,2.6102165683915,,,,,,,,,"0"
21985.9796396276,30889.7656113185,268.00406,67.00108,0,35.91505,Zone 3,,,Valley,16.7532644598361,99.084420434517,12.9770643475188,167.598774581838,237.025548787407,76.3012330200122,"4128",399.99964,,,,,,,,,,,"0"
21985.9792150861,30869.8621305953,138.43829,34.6096,2.25677,40.12496,Zone 3,,,Valley,3.69505232563395,100.139481648699,25.8347100099231,164.088529487507,217.610630773043,95.9859565301253,"4129",399.99964,,,,,,,,,,,"1"
21985.9787906035,30849.9586499006,2.14768,0.53692,9.14334,48.10265,Zone 3,Vegetated Ridge,,,23.2149099060775,105.025741114789,44.2578509392105,161.772668480296,198.292610977107,115.745525286037,"4130",399.99964,,,,,,,,,,,"0"
21985.9783661799,30830.0551692342,,,25.93088,59.51196,Zone 3,Vegetated Ridge,,,37.780577307933,113.248372637329,28.6291258244016,161.060378949624,179.102846438904,135.547211241086,"4131",399.99964,,,,,,,,,,,"0"
21985.9779418153,30810.1516885962,,,29.32333,69.85845,Zone 3,Vegetated Ridge,,,19.0738748627267,124.146198517529,8.94221886805707,162.796781819617,160.087465859414,150.556624048088,"4132",399.99964,18.7505154233952,4.68763307471856,,,,,,,,,"0"
21985.9775175096,30790.2482079866,,,16.20926,73.78009,Zone 2,,,,9.62031533292941,137.08267723294,1.46985318675383,166.905469575128,141.316881274147,147.746033749233,"4133",399.99964,200.833111611165,50.2083230902821,,,,,,,,,"1"
21985.977093263,30770.3447274053,,,17.28697,72.97054,Zone 2,Vegetated Ridge,,,23.2136542137465,151.536593846715,13.3135077894442,169.932224963291,122.903304359045,147.589908177026,"4134",399.99964,,,,,,,,,,,"0"
21985.9766690753,30750.4412468524,,,33.18188,69.27593,Zone 2,Vegetated Ridge,,,32.5059321428137,162.426262403196,30.692641072565,152.472988867553,105.034663753965,150.09653081485,"4135",399.99964,,,,,,,,,,,"0"
21985.9762449465,30730.5377663278,,,51.60333,65.87977,Zone 2,Vegetated Ridge,,,36.3028173602386,143.238561581249,45.5969385759962,135.688469153603,88.0433758567599,155.136885317756,"4136",399.99964,,,,,,,,,,,"0"
21985.9758208768,30710.6342858316,,,59.34511,62.18327,Zone 2,Vegetated Ridge,,,48.6208621376879,124.276214197516,63.3120878437973,119.862446407171,72.548525457249,162.475336166997,"4137",399.99964,,,,,,,,,,,"0"
21985.975396866,30690.7308053638,,,69.98552,58.16787,Zone 2,Vegetated Ridge,,,64.825758667443,105.529064655118,82.0369257806419,105.427456211541,59.7263604100959,171.817675425928,"4138",399.99964,,,,,,,,,,,"0"
21985.9749493631,30669.7215760118,,,66.94537,53.37189,Zone 2,Vegetated Ridge,,,54.9407615904593,85.9929793296308,68.1870994164438,92.4216729138835,51.3469296748448,183.514144330502,"4139",399.99964,,,,,,,,,,,"0"
21985.9745254736,30649.8180956022,,,46.95561,48.11753,Zone 2,Vegetated Ridge,,,35.7595777704374,67.8859290267416,48.4346830973056,83.1764312523559,49.263121178448,196.03349327872,"4140",399.99964,,,,,,,,,,,"0"
21985.974101643,30629.9146152209,,,26.98101,43.53225,Zone 2,Vegetated Ridge,,,16.075512936445,50.4456105880894,28.87840513006,77.913652341398,47.7943872883785,209.697679634631,"4141",399.99964,,,,,,,,,,,"0"
21985.9736778714,30610.011134868,7.69106,1.92277,7.14992,40.3529,Zone 2,Vegetated Ridge,,,5.51306567481292,33.1387742854989,10.5135680236031,76.4279291143225,48.599015099479,224.297570734025,"4142",399.99964,3.07821928826415,0.769555514666,,,,,,,,,"4"
21985.9732541588,30590.1076545434,187.26082,46.81525,1.46182,38.41051,Zone 2,,,Valley,10.2950984826563,16.2993143588938,8.46522790901673,63.9955212136855,49.2397323997914,239.662222018433,"4143",399.99964,27.2947112774962,6.82368396068962,,,,,,,,,"1"
21985.9728305052,30570.2041742471,0.07805,0.01951,9.90135,36.68624,Zone 2,,,Valley,6.79479619621414,0,1.48177460632728,51.3230378011278,54.3880620567109,254.896443530314,"4144",399.99964,188.338603826891,47.0846933329467,,,34.6107529651623,8.65269602871699,,,,,"4"
21985.9724069105,30550.3006939792,116.4643,29.1161,2.37664,35.06699,Zone 2,,,Valley,6.10584947807071,5.76888812642756,0,38.1133693585601,65.4512672886699,252.462810017662,"4145",399.99964,149.037800064433,37.2594835496435,,,23.0903989411924,5.77260493064253,,,,,"4"
21985.9719833748,30530.3972137396,7.04864,1.76216,9.68271,34.67413,Zone 2,,,,1.21236246962713,21.7275264208725,0.621798802502164,19.890730478157,80.0123273604638,249.891162197472,"4146",399.99964,265.185653687098,66.2964730886002,,,,,,,,,"5"
21985.9715598981,30510.4937335283,,,19.64447,35.37604,Zone 2,Vegetated Ridge,,,13.7674493749034,37.6837963732645,3.32145464901782,10.7226887513203,96.4208372961762,248.771995046388,"4147",399.99964,97.5710985944981,24.3927966021415,,,,,,,,,"0"
21985.9711364804,30490.5902533453,,,33.50312,33.50007,Zone 2,Vegetated Ridge,,,24.6216686667036,53.9381518863154,22.7108783009119,25.0321392624301,113.127013433745,249.146976687495,"4148",399.99964,,,,,,,,,,,"0"
21985.9707131216,30470.6867731906,,,27.46151,28.23609,Zone 2,Vegetated Ridge,,,12.0028120840468,70.4587832328949,42.3261878416803,15.8209371386295,129.833168529371,251.104009290122,"4149",399.99964,,,,,,,,,,,"0"
21985.9702898218,30450.7832930642,,,14.85357,24.55429,Zone 2,,Temparea,,3.35741686854484,86.1343167973618,42.2407603504801,2.89843431097162,146.580458299884,254.606614177819,"4150",399.99964,,,100.254430421492,25.06363016264,,,,,,,"5"
21985.9698430694,30429.7740640726,115.0917,28.77295,0.59977,22.37559,Zone 2,,Temparea,Valley,4.46234431103819,103.700118995572,22.1298286939912,7.56843516649721,164.847490786396,259.911105439091,"4151",399.99964,,,40.8547954637345,10.2137080582709,,,,,,,"2"
